Date,Latitude,Longitude,Leaf_Wetness,Elevation,Drought,Precipitation,Relative_Humidity,Soil_Moisture,Solar_Power,Wind_Speed,Temperature,isFire
2020-06-09T00:00:00Z,37.4,-120.1,0,414,-4,0,18.3,0.205,415.6,28.5,22.4,0
2016-11-04T00:00:00Z,38.9,-120.5,0,1512,4,0,53.6,1.149,137,7.3,15.4,0
2015-02-17T00:00:00Z,37,-118.5,0,3570,0,0,31.5,1.074,291.7,12.4,1.1,0
2017-12-03T00:00:00Z,38.3,-122.8,1,114,-4,0,73.6,0.399,23.7,7.5,13.5,0
2020-12-16T00:00:00Z,41.5,-119.8,0,1693,-3,0.64,85,0.59,10.3,12.2,1.2,0
2021-01-06T00:00:00Z,41.9,-120.4,0,1434,-4,2.64,66.1,-666,71.3,16.3,2,0
2015-04-21T00:00:00Z,36.8,-118.5,0,3363,1,3.68,59.8,0.937,326,5.1,1.5,0
2020-03-27T00:00:00Z,38.6,-121.6,0,3,-4,10,47.3,0.352,295.7,9.1,11.5,0
2019-03-10T00:00:00Z,41.6,-121.1,0,1478,3,0,72.6,1.249,164.8,21.5,-2.1,0
2014-07-18T00:00:00Z,36.8,-118.5,0,3363,1,8.17,61.3,0.254,381.3,5.8,13.7,0
2015-09-09T00:00:00Z,41.2,-119.6,0,1704,-4,0,9.8,0.114,333.1,11.6,23.3,0
2015-06-03T00:00:00Z,38.3,-120.8,0,285,-4,0,32.6,0.232,420,11.1,23.7,0
2016-09-05T00:00:00Z,41.4,-119.4,0,1788,-3,1.14,35.1,0.12,289.3,24,17.2,0
2017-10-09T00:00:00Z,39.6,-120.2,0,2035,-4,0,32,0.054,233.8,17.3,16.4,0
2015-07-15T00:00:00Z,39.6,-121.5,0,496,-4,0,22.2,0.178,450.1,7,27.3,0
2017-09-20T00:00:00Z,40.5,-121.2,0,2174,-4,0,51.5,0.133,279.1,25.9,7,0
2019-01-23T00:00:00Z,41.2,-122.2,0,1314,4,0,49.4,1.266,36.9,18.4,4.4,0
2016-07-07T00:00:00Z,36.6,-118.9,0,1271,0,0,20.7,0.272,426.1,8,23.4,0
2019-09-26T00:00:00Z,38.9,-122.3,0,420,-4,0,17.5,0,273.2,33.5,33.7,0
2018-01-17T00:00:00Z,41.1,-120.3,1,1920,-1,0,77.2,0.963,90.4,19.8,6,0
2018-03-11T00:00:00Z,41.9,-119.5,0,1750,0,0.18,76.3,0.691,176.7,15.3,2.1,0
2015-06-25T00:00:00Z,38.4,-120.1,0,1743,-2,0,25.3,0.541,429.2,10.4,23.9,0
2016-11-09T00:00:00Z,36.5,-118.6,0,2733,0,0,53.3,0.948,121.2,4.5,9.7,0
2020-04-23T00:00:00Z,36.4,-121,0,505,-1,0,41.8,0.356,379.6,16.5,23.3,0
2017-03-09T00:00:00Z,36.4,-120.9,0,774,4,0,58.3,0.956,350.5,23,12.8,0
2021-07-23T00:00:00Z,41.7,-121.3,0,1278,-4,0,12.8,0.202,459.3,18.8,29.1,0
2016-07-02T00:00:00Z,37.8,-120.8,0,61,-2,0,23.3,0.119,427.6,14.5,35.1,0
2017-05-19T00:00:00Z,38.1,-121.3,0,6,2,0,15.4,0.196,419.3,22.7,27.4,0
2016-08-08T00:00:00Z,37,-119,0,2186,2,0,26.3,0.001,431.5,8,15.9,0
2019-01-21T00:00:00Z,40.1,-120.2,0,1270,0,0.67,72.6,1.077,20,20.5,9.3,0
2017-05-08T00:00:00Z,39.8,-121.6,0,656,1,0.17,33.6,0.675,398.3,18.3,19.2,0
2019-10-17T00:00:00Z,41.7,-121.8,0,1367,-3,0,26.1,0.425,94.8,41,15.6,0
2015-06-15T00:00:00Z,40.9,-121.3,0,1302,-4,0,14.9,0.189,446.3,12.5,27.8,0
2014-05-20T00:00:00Z,39.6,-123,0,1123,-1,2.89,63.6,0.222,361.3,11.8,11.3,0
2019-03-12T00:00:00Z,36.7,-119.1,0,921,4,18.5,59.8,1.276,259.7,7.8,8.8,0
2014-09-13T00:00:00Z,37.2,-118.5,0,3180,-4,0,25,0,304.8,6,12.7,0
2021-05-14T00:00:00Z,36.6,-120.3,0,53,-4,0,10.1,0,379.8,19.7,35.5,0
2019-10-27T00:00:00Z,38,-122.6,0,66,-4,0,38,0.13,22.3,11.1,27.6,0
2017-07-22T00:00:00Z,41.7,-119.8,0,1681,0,0,16,0.315,449,11.9,25.2,0
2014-01-26T00:00:00Z,36.3,-118.4,0,2089,-4,0,39.1,0.551,197.3,6.3,7.3,0
2014-11-14T00:00:00Z,39.4,-122.9,0,614,1,10.29,73.2,1.151,47.1,9.1,13,0
2019-01-14T00:00:00Z,38.4,-121.1,1,59,1,0,68.8,1.158,112,11.9,14.5,0
2016-01-20T00:00:00Z,38.6,-120.2,1,2139,1,29.43,92.1,1.054,0,29.5,0.2,0
2020-01-13T00:00:00Z,38.8,-120.3,0,1984,2,0,81.4,1.098,115.5,15.1,-0.7,0
2020-02-09T00:00:00Z,38.9,-122.2,0,484,1,0.63,51.3,0.814,253.6,13.9,16.7,0
2017-03-27T00:00:00Z,38.9,-122.4,1,834,4,0.17,100,1.213,50,22.6,10.1,0
2016-02-13T00:00:00Z,40.9,-120.6,0,1612,1,0,63.1,1.033,223.1,12,9.9,0
2015-01-16T00:00:00Z,39.9,-121.4,0,1343,4,0,47,1.016,79.7,10.8,7.4,0
2019-12-17T00:00:00Z,41.5,-122,0,2140,-1,0,39.4,0.944,7,12.7,-1.8,0
2021-04-19T00:00:00Z,39.9,-120.6,0,2041,1,0,24.9,1.339,438.9,22.6,12.1,0
2016-08-15T00:00:00Z,38.2,-121.1,0,25,-4,0,13.8,0.038,397.7,12.5,36.1,0
2015-06-17T00:00:00Z,38.1,-120.5,0,554,-4,0,18.4,0.222,431.3,7.6,28.8,0
2014-06-19T00:00:00Z,38.3,-123,0,24,-4,0,47.6,0,480.6,15.6,18.6,0
2014-02-16T00:00:00Z,37.4,-119.7,0,976,4,0,36.7,1.228,71.4,8.3,18.1,0
2017-12-05T00:00:00Z,37.5,-120,0,819,-4,0,63,0.88,93.8,15.1,8.9,0
2019-06-16T00:00:00Z,37.1,-121.2,0,440,-2,0,55.4,0.204,440.4,25,21.6,0
2018-07-28T00:00:00Z,38.6,-122.6,0,123,-3,0,28.5,0.173,450.9,11.7,33.2,0
2017-11-20T00:00:00Z,39.5,-121.6,0,50,-4,0.37,62.9,1.07,55.8,5.5,13.6,0
2019-11-22T00:00:00Z,39.5,-120.1,0,1834,-4,0,58.6,0.148,93.5,13.4,4.9,0
2019-07-15T00:00:00Z,41.9,-121.1,0,1363,-3,0,25.3,0.275,329.4,16,26.8,0
2020-05-13T00:00:00Z,38.5,-122,0,41,-4,0,49.5,0.009,321.5,21.3,15.8,0
2016-11-16T00:00:00Z,38.3,-120.9,0,95,-1,0,78.6,0.688,31.9,5.6,20.5,0
2017-04-04T00:00:00Z,37.2,-118.7,0,3664,-4,0,28.5,0.385,442.1,32.3,-2,0
2017-12-05T00:00:00Z,38.5,-122.6,0,508,-4,0,20.4,0.925,9.5,49.1,11,0
2020-10-03T00:00:00Z,40.6,-120.2,0,1464,-4,0,8.5,0,238.5,11.2,26.7,0
2017-05-20T00:00:00Z,36.1,-121.2,0,434,0,0,12.8,0.105,411.7,13,27.2,0
2021-07-07T00:00:00Z,41.8,-119.2,0,1829,-3,0,13.3,0.197,356,18.8,29.3,0
2018-11-17T00:00:00Z,40.5,-122,0,553,-4,0,18.1,0.172,107.6,5,18.9,0
2016-09-11T00:00:00Z,39.9,-122.6,0,339,-4,0,21.4,0.025,337.7,6.2,33.5,0
2020-06-09T00:00:00Z,41.7,-119.1,0,1988,-2,0.72,24,0.234,443.9,23.3,8.5,0
2019-05-11T00:00:00Z,38.5,-122.5,0,232,2,0,47.6,0.295,428.4,16.9,26.1,0
2017-08-22T00:00:00Z,36.9,-120,0,84,-2,0.17,35.7,0.068,336.8,21.5,32.7,0
2016-08-17T00:00:00Z,40.9,-122.3,0,613,-4,0,12.9,0.116,388.2,10.5,36.4,0
2016-02-02T00:00:00Z,38.7,-122,0,49,1,0,31.9,0.851,217.2,40.6,10.7,0
2016-06-06T00:00:00Z,41.4,-120.4,0,1587,1,2.76,54.9,0.512,242.6,8.8,28.1,0
2019-08-14T00:00:00Z,40.5,-119.2,0,1460,-3,0,11.6,0.082,389.4,7.7,28.7,0
2019-06-21T00:00:00Z,40.1,-119.9,0,1208,0,0,11.3,0.278,436.8,21.3,29.4,0
2017-12-04T00:00:00Z,36,-118.6,1,2089,-4,0,76.9,0.588,7.9,20.8,9.1,0
2021-01-10T00:00:00Z,39,-121.5,0,19,-4,0,53.8,0.741,141.4,19.7,11.8,0
2019-06-12T00:00:00Z,38.1,-122.9,0,74,-1,0,37.6,0.421,452.8,11.2,28.7,0
2020-04-22T00:00:00Z,40,-122,0,105,-4,0,20.3,0.046,391.2,10,25.2,0
2014-07-26T00:00:00Z,36.3,-118.4,0,2089,-4,0,14.9,0.081,430.7,8.4,20.9,0
2021-05-13T00:00:00Z,36.6,-119.2,0,480,-3,0,10.2,0.261,372.2,10.4,30.3,0
2014-08-17T00:00:00Z,37.9,-121.3,0,4,-4,0,28.1,0,396.8,14.4,32,0
2014-04-27T00:00:00Z,39.9,-122.3,0,122,-2,1.53,42.5,0.266,255.9,9.2,14.1,0
2020-03-12T00:00:00Z,40.6,-120,0,1408,-4,0,26.5,0,265.4,9.7,13.7,0
2017-11-25T00:00:00Z,38.2,-121.8,1,21,-4,1.43,68.1,0.355,89.3,13.6,19.8,0
2014-05-26T00:00:00Z,40.4,-120.1,0,1821,0,0,17.4,0.264,251.8,16.1,22.1,0
2017-04-19T00:00:00Z,41.9,-119.9,0,1772,4,5.08,39.6,1.083,402.7,28.4,5.6,0
2014-11-15T00:00:00Z,40.2,-122.2,0,86,-4,0.53,65,0.599,72.4,11.7,15,0
2017-04-28T00:00:00Z,38.1,-121.7,0,-1,4,0,44.7,0.85,391.8,26.1,20.2,0
2018-06-01T00:00:00Z,36,-119.8,0,56,-4,0,11.8,0.053,396,13.5,27,0
2021-02-13T00:00:00Z,40.9,-121.2,0,1333,-3,0.13,64.7,0.652,116.5,11.1,4.7,0
2019-09-19T00:00:00Z,38.7,-120.5,1,1428,-4,6.77,89.1,0.55,134,19.4,14,0
2015-08-19T00:00:00Z,38.2,-122.5,0,95,-4,0,33.8,0.006,428.7,11.7,31,0
2015-01-10T00:00:00Z,41.5,-120.6,0,1328,2,0,55.5,1.004,50.1,5.5,10.2,0
2017-09-26T00:00:00Z,36.5,-120.8,0,626,-4,0,17.5,0,276.6,8.3,22.1,0
2018-08-21T00:00:00Z,39.4,-120.9,0,1178,-4,1.3,14.7,0.051,412.5,14,27.5,0
2018-01-06T00:00:00Z,36,-119.8,0,56,-4,0.6,59.9,0,82.4,11.3,20.3,0
2020-03-20T00:00:00Z,39.8,-121.5,0,738,1,0,58.2,0.948,342,8.8,7.8,0
2020-09-27T00:00:00Z,37,-118.7,0,3201,-4,1.1,42.9,0.048,278.9,8.6,13.3,0
2014-02-08T00:00:00Z,40.6,-121.9,1,698,-1,15.33,94.9,0.861,11,30.4,3.3,0
2019-12-18T00:00:00Z,36.9,-121,1,251,4,0,64.3,0.86,24,10.8,11.1,0
2014-12-28T00:00:00Z,39.9,-121.1,0,1407,4,0,54,1.178,16.7,13.7,1.1,0
2016-01-23T00:00:00Z,37.2,-121.2,1,449,2,6.03,94.7,1.153,12.7,28.3,14.5,0
2018-11-19T00:00:00Z,38.7,-120.4,0,1707,-4,0,37.2,0.02,114.6,8.9,11.7,0
2017-06-12T00:00:00Z,41.5,-120.7,0,1363,-2,0,69.3,0.152,179.1,21.1,10.1,0
2017-01-27T00:00:00Z,37.1,-118.1,0,2484,-1,0,74,0.665,218.6,13.8,-7.9,0
2015-12-13T00:00:00Z,36.3,-121.2,0,92,0,0,50.1,0.328,87.6,17.6,12.3,0
2020-06-14T00:00:00Z,38.7,-122.8,0,300,-4,0,44.1,0.345,325.2,19.9,17.5,0
2015-04-26T00:00:00Z,39,-123,0,836,-2,4.7,63.6,0.536,445.6,28.8,9,0
2014-01-17T00:00:00Z,39,-120.6,0,1430,-4,0,21.4,0.643,159.3,42.8,15.6,0
2017-10-21T00:00:00Z,41.7,-120.5,0,1544,-4,18.74,77.7,0.068,43.4,34,12.1,0
2018-12-01T00:00:00Z,39.5,-121.2,1,938,-1,1.58,71.1,1.291,80.5,15.5,5,0
2016-02-18T00:00:00Z,41.2,-122.2,1,1314,4,14.28,98.5,1.127,21.2,25.3,13.6,0
2015-11-28T00:00:00Z,37.5,-119.1,1,2635,-4,0.17,77.4,0.434,43.2,17.3,-9.7,0
2019-03-14T00:00:00Z,36.6,-119.3,0,132,4,0.7,43.2,1.136,315.9,14.2,15.6,0
2018-09-17T00:00:00Z,37,-121.1,0,224,-3,0,29.3,0.043,316.5,24.2,23.6,0
2014-12-19T00:00:00Z,39.5,-121.1,0,1012,4,0.79,72.9,1.318,14.1,18.1,5.1,0
2018-04-14T00:00:00Z,41.6,-119.5,0,1900,0,0,59.4,0.793,286,23.8,4.4,0
2015-05-01T00:00:00Z,37.3,-118.1,0,1748,-4,0,18.9,0,311.3,4.1,20.6,0
2021-02-18T00:00:00Z,40.7,-119.1,0,1633,-3,0,56.1,0.247,210.3,19,-1.5,0
2020-01-11T00:00:00Z,36.2,-119.7,0,63,-1,0.17,62.4,0.417,121.8,11.8,10.1,0
2018-02-20T00:00:00Z,36.4,-120.8,0,885,-4,0,28.3,0,255.3,23.9,5.7,0
2014-02-28T00:00:00Z,38,-121.9,0,68,1,11.02,43.5,0.692,128.6,29.4,16.7,0
2019-11-08T00:00:00Z,37.8,-120.4,0,246,-4,0,29.4,0.013,126.7,5,23.8,0
2019-04-22T00:00:00Z,41.5,-121,0,1504,-1,0,32.6,0.798,380.2,25.9,11.9,0
2020-02-17T00:00:00Z,38.7,-121.7,0,8,-2,0,47.1,0.323,232.9,10.1,17.8,0
2017-12-06T00:00:00Z,40.4,-120,0,1546,-3,0,61.5,0.392,4.6,13.9,-0.3,0
2014-06-13T00:00:00Z,38.4,-122.8,0,20,-2,0,37,0.218,466,14.1,23.4,0
2020-09-06T00:00:00Z,39.9,-122.6,0,339,-4,6,13.5,0,343.2,8.2,38.5,0
2019-08-11T00:00:00Z,38.4,-120.4,0,1216,-4,1,61.3,0.115,331.9,12.6,19.9,0
2015-04-18T00:00:00Z,40.7,-119.7,0,1735,-3,0,16.1,0.206,402.2,9.7,15.5,0
2017-04-11T00:00:00Z,37.1,-119.7,0,405,4,0,42.4,1.2,368.2,11.6,15.1,0
2014-04-27T00:00:00Z,36.3,-119.3,0,103,-3,8.73,32.8,0.115,314.2,16.3,15.7,0
2016-10-26T00:00:00Z,40.8,-119.6,0,1791,-3,0,66.2,0.177,12,29.3,9.1,0
2014-10-14T00:00:00Z,39.5,-121.8,0,27,-4,0,17.2,0.017,165.7,19.4,29.9,0
2021-03-23T00:00:00Z,38,-120.3,0,895,4,0,60.3,1.239,326.5,12.5,8.7,0
2020-09-14T00:00:00Z,36,-120.1,0,295,-4,0,10.8,0,298.6,5,34.3,0
2019-07-27T00:00:00Z,37.6,-118.2,0,3467,-1,8.35,61,0.253,343.2,10.3,9.6,0
2020-01-20T00:00:00Z,38.6,-120.8,1,542,2,0,68.9,1.366,44.9,6.7,15.3,0
2020-10-18T00:00:00Z,36.6,-121.2,0,357,-4,0,15,0,201.8,8.1,33.1,0
2019-02-27T00:00:00Z,41.2,-122.1,1,951,4,0,96.4,1.409,9.8,16.9,3.6,0
2017-06-07T00:00:00Z,39.8,-120.5,0,1484,-2,0,13.8,0.364,452.6,9.2,24.4,0
2020-05-28T00:00:00Z,37.8,-119.5,0,2480,4,0,31.7,1.111,429.4,8.6,16.5,0
2021-03-06T00:00:00Z,40.6,-121.5,0,1622,-1,0,41.7,0.931,371.4,36.3,6.4,0
2019-11-08T00:00:00Z,40.2,-120,0,1219,-3,0,24.8,0.08,71.8,6.3,17.8,0
2018-08-07T00:00:00Z,41.7,-119.6,0,1744,-4,0,11.2,0.176,422.2,12.1,25.5,0
2020-03-04T00:00:00Z,36.7,-118.2,0,1455,0,0,22,1.056,341.9,12.5,13.4,0
2020-12-01T00:00:00Z,37.8,-121,0,33,-4,0,42.4,0.017,104.8,9.9,15.8,0
2014-09-18T00:00:00Z,38,-122.5,0,203,-4,0,54.3,0,321.7,15.5,23.9,0
2019-07-08T00:00:00Z,38.5,-121.2,0,38,-2,0,32.4,0.029,425,15.1,32.9,0
2014-05-20T00:00:00Z,36.6,-120.1,0,55,-3,0,20.9,0.033,386.9,22.6,25.7,0
2015-08-16T00:00:00Z,37.3,-119.4,0,1810,-4,0,19.2,0,386.8,7.1,23.8,0
2018-07-16T00:00:00Z,36.3,-121.2,0,92,-4,0,21.4,0,425.5,17.7,33,0
2020-10-05T00:00:00Z,36.1,-120.9,0,319,-4,0,7.9,0,242.1,13.4,36.2,0
2018-06-16T00:00:00Z,36.5,-118.2,0,3427,0,0,21.5,0.32,430.8,10.1,11.4,0
2017-08-01T00:00:00Z,37.9,-120.1,0,1263,-4,0,18.8,0,379.3,11.5,28.3,0
2019-04-13T00:00:00Z,41.3,-121.1,0,1331,2,0,37.5,1.016,363,20.3,9.4,0
2015-08-14T00:00:00Z,37.2,-118.1,0,2508,-4,0,22.2,0,333.6,21.8,21.1,0
2019-10-01T00:00:00Z,40.2,-119.7,0,1321,-4,0.83,43,-666,36.3,10.1,7.3,0
2020-04-16T00:00:00Z,38.1,-121.1,0,33,-2,0.17,31.7,0.706,255.6,8.8,23.8,0
2016-08-09T00:00:00Z,41.5,-119.5,0,1897,-3,0,19.2,0.171,395.2,19.8,20.7,0
2021-09-05T00:00:00Z,36.1,-119.7,0,55,-4,0,9.7,0,322.6,9.6,35.7,0
2014-06-26T00:00:00Z,41.9,-120.6,0,1617,-4,1,68.9,0.176,53.3,20.5,20.3,0
2019-08-26T00:00:00Z,38.8,-122.9,0,647,-4,0,27.9,0.046,402.6,12.7,29.4,0
2019-09-23T00:00:00Z,36.8,-121.3,0,289,-4,0,33.6,0,193.1,8.8,27.8,0
2020-02-19T00:00:00Z,39.9,-121.2,0,1578,3,0,38.8,0.861,303.9,18.1,6.7,0
2018-08-01T00:00:00Z,38.4,-121.2,0,41,-4,0,24.5,0.189,409.9,10.6,34.6,0
2021-03-03T00:00:00Z,37.5,-119.2,0,1673,-3,0,32.4,0.757,335.5,6.1,9.5,0
2015-07-21T00:00:00Z,38.5,-120.5,0,1226,-4,0,49.2,0.144,304.9,15,23.2,0
2016-05-21T00:00:00Z,39.7,-121.7,0,158,1,1.55,49.9,0.121,281.2,19.4,25.1,0
2017-06-18T00:00:00Z,40.5,-120,0,1689,0,0,34.2,0.273,430,21,25.2,0
2017-07-14T00:00:00Z,38.4,-120.4,0,1216,-4,0.6,25.3,0.074,431.6,13.1,26.7,0
2018-01-03T00:00:00Z,38.4,-120.6,1,522,-1,0,81.4,1.028,18.7,8.2,19.5,0
2018-01-03T00:00:00Z,40.6,-121.1,0,1757,0,0,61.8,1.165,37.4,17,8.9,0
2017-04-06T00:00:00Z,37.2,-120.7,0,28,2,0,37.9,0.437,204,9.6,24.5,0
2016-07-02T00:00:00Z,37,-121,0,175,-2,0,26,0.136,442.7,18.9,31.7,0
2014-03-28T00:00:00Z,37.5,-120.3,0,233,-3,2.92,42.9,0.31,309.2,11.3,13.7,0
2021-06-19T00:00:00Z,39.9,-120.2,0,1748,-4,0,10.4,0,346.5,15,29.8,0
2020-08-04T00:00:00Z,39.8,-122.8,0,1133,-4,0,21.9,0.055,459,9.2,27.6,0
2018-01-23T00:00:00Z,37.8,-120.9,0,51,-3,0.17,69.7,0.814,28.4,22.4,10.5,0
2015-06-18T00:00:00Z,37,-119.7,0,173,-4,0,9.9,0.103,405.7,12.1,34.5,0
2019-04-16T00:00:00Z,37.2,-121,0,34,-4,0.67,33.7,0,145.9,17.5,23.6,0
2020-05-17T00:00:00Z,38.5,-121.9,0,28,-4,0.77,41.4,0,337.1,14.5,25,0
2016-06-14T00:00:00Z,39.6,-122.1,0,38,-4,0,20.2,0,405.2,16.2,32.5,0
2019-12-16T00:00:00Z,40,-120.2,0,1884,-3,0,72.9,0.979,92.3,15.7,-2,0
2016-05-21T00:00:00Z,41.8,-119.3,1,1891,-2,3.79,77.2,0.394,285.9,22.4,9.2,0
2014-03-20T00:00:00Z,37.5,-119.6,0,1795,-1,0,36.2,0.989,367.9,10.1,8.7,0
2021-09-18T00:00:00Z,41,-119.7,0,1519,-4,0,14.9,0.054,293.1,14.9,24.4,0
2018-07-22T00:00:00Z,38.3,-122,0,243,-4,0,35.1,0.024,380.9,35,26.3,0
2020-12-03T00:00:00Z,40.4,-120.4,0,1440,-4,0,54.5,0.223,84.4,13.7,3.7,0
2016-09-11T00:00:00Z,36.4,-120.1,0,71,-4,0,14.1,0,301.3,17,35.5,0
2015-08-18T00:00:00Z,36.3,-119.7,0,69,-4,0,11,0,352.5,12.8,39.3,0
2019-03-15T00:00:00Z,38.7,-121.6,0,4,4,0.67,34.7,1.091,343.7,27.5,16.5,0
2015-08-01T00:00:00Z,36.1,-119.6,0,58,-4,0.24,18.2,0,355.1,13.6,38.4,0
2015-03-02T00:00:00Z,36.2,-120.1,0,109,-4,0,35,0.247,251,10.6,14.5,0
2018-06-08T00:00:00Z,36.4,-119.1,0,131,-4,0,18.6,0.055,381.6,11.6,30.3,0
2018-02-25T00:00:00Z,36.3,-120.9,0,416,-4,0,43.3,0.07,322,13,10.1,0
2015-09-03T00:00:00Z,38.6,-121.5,0,9,-4,0,33.1,0.002,352.7,24.6,30.2,0
2017-09-04T00:00:00Z,38.1,-120.8,0,308,-4,0,16.5,0.051,324.9,9.8,39,0
2019-03-03T00:00:00Z,39.8,-122,0,44,4,17.3,67.9,1.437,133,18.3,12.7,0
2015-12-05T00:00:00Z,40.2,-119.3,0,1156,-4,0.31,59.1,0,36.4,16.7,12.4,0
2017-12-08T00:00:00Z,37.1,-121,0,42,-3,0,28.9,0,111.3,5.3,15.2,0
2019-07-06T00:00:00Z,39.4,-120.6,0,2165,-1,0.5,37.8,0.337,448.8,12.2,16.4,0
2015-01-16T00:00:00Z,40.9,-119.5,0,2036,-1,0,29.6,0.801,41.8,16.4,2.3,0
2020-04-25T00:00:00Z,40.1,-120.9,0,1067,1,0,28,0.778,381.6,5.6,22.7,0
2015-11-11T00:00:00Z,39.7,-120.2,0,1940,-4,7.71,65.2,0.673,0,11.5,-2.2,0
2017-03-16T00:00:00Z,38.3,-123,0,24,2,2.1,87.7,0.558,167.3,14.4,18.2,0
2020-11-28T00:00:00Z,37.1,-120.1,0,98,-4,0,30.7,0.001,102.3,8.1,14.6,0
2016-05-08T00:00:00Z,40.5,-119.9,0,1313,-4,17.22,52,0.118,202.4,12,15.2,0
2020-12-24T00:00:00Z,40.1,-122.1,0,73,-4,0,38.1,0.573,123.6,30,14.8,0
2017-12-24T00:00:00Z,37.3,-120.9,0,21,-4,0,38.1,0,96.3,4.8,12,0
2020-06-19T00:00:00Z,38.3,-120.2,0,1643,-2,0,25.7,0.546,435.9,20.7,19.5,0
2020-04-16T00:00:00Z,40.4,-121.1,0,1835,4,0,38.5,1.403,383.9,22.8,12.3,0
2020-07-13T00:00:00Z,39.8,-122.6,0,316,-4,0,8.3,0,458.2,9.2,37.3,0
2020-06-15T00:00:00Z,41.5,-121.5,0,1571,-2,0,38.6,0.454,345.9,18.2,16.2,0
2014-09-21T00:00:00Z,36.1,-120.6,0,969,-3,0,44.6,0.346,263.7,4,22.5,0
2018-12-24T00:00:00Z,39.3,-121.2,1,313,-2,7.43,97.1,0.881,7.1,5.9,12.5,0
2021-04-13T00:00:00Z,38.9,-120.3,0,2030,3,0,49.1,1.37,395.6,20,9.8,0
2016-10-04T00:00:00Z,40.4,-119.1,0,1352,-4,0.6,55.7,0,67.8,21.6,8.9,0
2019-04-25T00:00:00Z,36.7,-119,0,1593,4,0,43,1.024,353.2,5.7,17.7,0
2019-01-03T00:00:00Z,38,-120.6,0,430,0,0,53.5,1.037,132.2,6.5,6.6,0
2020-07-07T00:00:00Z,38.6,-122.8,0,157,-4,0,15.8,0.074,469.3,30,30.9,0
2019-03-16T00:00:00Z,41.2,-121.3,0,1434,3,0,32.7,1.108,370.2,22.1,6.5,0
2018-08-22T00:00:00Z,40.8,-119.4,0,2205,-4,0,21,0,351,16.5,20.2,0
2016-11-14T00:00:00Z,41.8,-121.1,0,1378,-1,0,64.7,0.775,78.6,25.5,12.4,0
2016-01-02T00:00:00Z,38.8,-121.9,0,13,-4,0,34.8,0.283,104.6,34.8,9.7,0
2019-03-07T00:00:00Z,36.7,-119.2,1,464,4,39,86.8,1.434,63.5,29.9,16.9,0
2020-01-26T00:00:00Z,37.5,-121.3,0,371,4,0,85.1,0.777,91.7,9.3,13.8,0
2015-03-23T00:00:00Z,39,-121.3,0,72,2,1.28,47.1,0.559,240.2,17.1,20,0
2018-02-16T00:00:00Z,36.4,-121.3,0,54,-4,0,13.1,0.184,303.1,13.9,19.3,0
2016-12-16T00:00:00Z,36.9,-120.9,1,237,1,13.33,94.5,0.411,3.4,19.2,15.6,0
2018-03-17T00:00:00Z,36.4,-118.6,1,3345,-2,0,96.4,0.747,59.4,35.2,-10.7,0
2014-01-26T00:00:00Z,40.5,-119.1,0,1418,2,0,40,0.033,161.7,7.2,7.9,0
2016-05-08T00:00:00Z,38.4,-122.7,1,41,2,3.36,81.9,0.696,86.1,9.8,14.5,0
2019-11-10T00:00:00Z,39.8,-121,0,1240,-4,0,26.1,0.508,11.1,4.9,19.2,0
2017-04-26T00:00:00Z,37.9,-121.2,0,14,4,0,43.7,0.713,342.7,24.4,19.1,0
2018-04-28T00:00:00Z,41.5,-121.8,0,1721,4,0,59.4,1.165,398.6,31,17.8,0
2016-09-04T00:00:00Z,41.4,-120.5,0,1394,-4,0,16.8,0.032,323.6,12.2,19.7,0
2017-11-22T00:00:00Z,38.7,-120.8,1,578,-1,0,76.4,1.203,83.4,9.2,21.7,0
2015-05-04T00:00:00Z,39.5,-121.3,0,903,-3,0,33.6,0.542,416.3,15.2,20.2,0
2018-07-06T00:00:00Z,36.4,-120.9,0,774,-4,0,11.3,0,364.3,18.5,29.8,0
2015-12-13T00:00:00Z,40.3,-120.5,0,1258,-3,0.44,74.9,0.585,6.8,9.8,2.2,0
2019-05-21T00:00:00Z,36,-120.2,0,276,-4,2.1,38,0,288.5,10,17.7,0
2017-06-04T00:00:00Z,37.8,-120.4,0,246,1,0,29.6,0.13,403,12.3,29.3,0
2016-08-07T00:00:00Z,38.9,-122.1,0,150,-4,0,20.6,0,433,8.3,31.1,0
2014-07-04T00:00:00Z,37.5,-118.7,0,3241,3,0,15,0.661,448.4,15.6,14.8,0
2018-06-20T00:00:00Z,40.4,-120.7,0,1463,-2,0,30.2,0.202,439.6,9.2,21.8,0
2020-05-22T00:00:00Z,41.2,-121.7,0,1262,2,0,38.9,1.137,312.1,16,14.5,0
2020-10-22T00:00:00Z,36.1,-120.1,0,132,-4,0,16.9,0,173.2,6.1,29.8,0
2020-07-02T00:00:00Z,36.5,-119.9,0,66,-4,0,11.7,0,396.1,10.5,35.1,0
2015-06-27T00:00:00Z,40.9,-119.5,0,2036,-4,0,11.3,0.182,410.5,21.6,26.7,0
2014-01-27T00:00:00Z,36.4,-119.2,0,117,-4,0,30.5,0.153,102.6,5.7,20.1,0
2018-02-08T00:00:00Z,41.2,-121.2,0,1279,-1,0,47.5,0.806,229,13.5,12.9,0
2016-01-24T00:00:00Z,39.3,-121.8,0,23,3,6.55,61.9,1.274,109.9,36.4,13.2,0
